agent,ticker,fold_id,metric,n,mean,std,median,q25,q75,min,max
ppo_standalone,XLE,test_legacy,final_portfolio_value,3,1072806.5491051066,37483.81307854548,1079725.447598157,1056035.3759417785,1093037.1715149598,1032345.3042854003,1106348.8954317626
ppo_standalone,XLE,test_legacy,annualized_return,3,0.018156185607677414,0.00918279118204526,0.019920419420597957,0.014069847922312567,0.023124640199502534,0.008219276424027177,0.02632886097840711
ppo_standalone,XLE,test_legacy,annualized_volatility,3,0.042272892827037105,0.025843891744835017,0.03810175094501352,0.028435011400767794,0.05402520331229463,0.018768271856522065,0.06994865567957573
ppo_standalone,XLE,test_legacy,sharpe_ratio,3,0.4417843980576355,0.07323735393574875,0.4361410018945419,0.40383649908354124,0.47691059895018295,0.37153199627254063,0.5176801960058239
ppo_standalone,XLE,test_legacy,max_drawdown,3,0.06166942047129742,0.05711920602991009,0.03444914657974729,0.028850431617010897,0.08087827237980888,0.0232517166542745,0.12730739817987047
ppo_standalone,XLE,test_legacy,var_95,3,-0.0015892624905084437,0.0027526833801240747,0.0,-0.0023838937357626654,0.0,-0.004767787471525331,0.0
ppo_standalone,XLE,test_legacy,var_95_violation_rate,3,0.034013605442176874,0.014938905616325002,0.03163265306122449,0.026020408163265306,0.04081632653061225,0.02040816326530612,0.05
ppo_standalone,XLE,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9767512693846508,0.024800290640153752,0.9895732009587136,0.9688690003772102,0.9910445041791227,0.9481647997957069,0.9925158073995319
ppo_standalone,XLF,test_legacy,final_portfolio_value,3,994176.7989712022,3579.1654547195353,994113.2925764757,992371.5509357005,995950.2938093406,990629.8092949255,997787.2950422056
ppo_standalone,XLF,test_legacy,annualized_return,3,-0.0015014682579296747,0.0009243284007946062,-0.0015170458770060132,-0.001967477636448109,-0.0010432476889494096,-0.002417909395890205,-0.0005694495008928062
ppo_standalone,XLF,test_legacy,annualized_volatility,3,0.008154538943654997,0.002885487796528597,0.006493865698639061,0.006488604556761604,0.008990136708040424,0.006483343414884147,0.011486407717441785
ppo_standalone,XLF,test_legacy,sharpe_ratio,3,-0.1774643803377491,0.0784531795531731,-0.21075377635289727,-0.22226879160065327,-0.14930466708241902,-0.23378380684840927,-0.08785555781194074
ppo_standalone,XLF,test_legacy,max_drawdown,3,0.019890000336154623,0.007456734645189179,0.01623583113069138,0.015600507163843425,0.0223524089057342,0.014965183196995469,0.02846898668077702
ppo_standalone,XLF,test_legacy,var_95,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_standalone,XLF,test_legacy,var_95_violation_rate,3,0.01292517006802721,0.003863202956326717,0.011224489795918367,0.010714285714285714,0.014285714285714285,0.01020408163265306,0.017346938775510204
ppo_standalone,XLF,test_legacy,capital_preservation_rate_95pct_hwm,3,0.9807120154941646,0.006782338961122145,0.9837641688693086,0.9783520187911371,0.9845980888847643,0.9729398687129656,0.9854320089002199
ppo_standalone,XLK,test_legacy,final_portfolio_value,3,980582.5605986776,957.708505566119,981046.9108649662,980264.0536115903,981133.2427189093,979481.1963582144,981219.5745728523
ppo_standalone,XLK,test_legacy,annualized_return,3,-0.0050295388867045805,0.00024993183872639574,-0.004908343380890069,-0.005112652598878638,-0.004885827421623267,-0.005316961816867208,-0.004863311462356465
ppo_standalone,XLK,test_legacy,annualized_volatility,3,0.011613729748639848,0.002288735119075513,0.011908472939360764,0.010550187195907071,0.012824643896733084,0.00919190145245338,0.013740814854105401
ppo_standalone,XLK,test_legacy,sharpe_ratio,3,-0.44591772818596914,0.09026278984489966,-0.447670841110808,-0.491481016602466,-0.4012309962318916,-0.535291192094124,-0.35479115135297523
