agent,ticker,fold_id,metric,n,mean,std,median,q25,q75,min,max
stop_loss_5pct,QQQ,,max_drawdown,1,0.2833706008029392,0.0,0.2833706008029392,0.2833706008029392,0.2833706008029392,0.2833706008029392,0.2833706008029392
stop_loss_5pct,QQQ,,var_95,1,-0.01800542053319454,0.0,-0.01800542053319454,-0.01800542053319454,-0.01800542053319454,-0.01800542053319454,-0.01800542053319454
stop_loss_5pct,QQQ,,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_5pct,QQQ,,capital_preservation_rate_95pct_hwm,1,0.9676057981743877,0.0,0.9676057981743877,0.9676057981743877,0.9676057981743877,0.9676057981743877,0.9676057981743877
stop_loss_5pct,SPY,,final_portfolio_value,1,1233202.4737107765,0.0,1233202.4737107765,1233202.4737107765,1233202.4737107765,1233202.4737107765,1233202.4737107765
stop_loss_5pct,SPY,,annualized_return,1,0.05418722220511317,0.0,0.05418722220511317,0.05418722220511317,0.05418722220511317,0.05418722220511317,0.05418722220511317
stop_loss_5pct,SPY,,annualized_volatility,1,0.1245357029285872,0.0,0.1245357029285872,0.1245357029285872,0.1245357029285872,0.1245357029285872,0.1245357029285872
stop_loss_5pct,SPY,,sharpe_ratio,1,0.4237338852539274,0.0,0.4237338852539274,0.4237338852539274,0.4237338852539274,0.4237338852539274,0.4237338852539274
stop_loss_5pct,SPY,,max_drawdown,1,0.25228650090991456,0.0,0.25228650090991456,0.25228650090991456,0.25228650090991456,0.25228650090991456,0.25228650090991456
stop_loss_5pct,SPY,,var_95,1,-0.013954224363459389,0.0,-0.013954224363459389,-0.013954224363459389,-0.013954224363459389,-0.013954224363459389,-0.013954224363459389
stop_loss_5pct,SPY,,var_95_violation_rate,1,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_5pct,SPY,,capital_preservation_rate_95pct_hwm,1,0.9905298271139525,0.0,0.9905298271139525,0.9905298271139525,0.9905298271139525,0.9905298271139525,0.9905298271139525
stop_loss_5pct,,,final_portfolio_value,2,1233202.6946314129,0.4753231766051353,1233202.6946314129,1233202.526579292,1233202.8626835337,1233202.3585271714,1233203.0307356543
stop_loss_5pct,,,annualized_return,2,0.05418726974805063,1.0229131379132545e-07,0.05418726974805063,0.05418723358260981,0.054187305913491454,0.05418719741716899,0.05418734207893227
stop_loss_5pct,,,annualized_volatility,2,0.12453567690031053,6.73291762629776e-08,0.12453567690031053,0.12453565309585198,0.12453570070476908,0.12453562929139342,0.12453572450922763
stop_loss_5pct,,,sharpe_ratio,2,0.423734335953386,1.0082481485745891e-06,0.423734335953386,0.4237339794838345,0.4237346924229375,0.423733623014283,0.423735048892489
stop_loss_5pct,,,max_drawdown,2,0.25228616909721935,7.775393268298155e-08,0.25228616909721935,0.2522861416070528,0.2522861965873859,0.2522861141168863,0.2522862240775524
stop_loss_5pct,,,var_95,2,-0.013954224363456724,9.339161535866673e-08,-0.013954224363456724,-0.013954257382378987,-0.013954191344534461,-0.01395429040130125,-0.013954158325612198
stop_loss_5pct,,,var_95_violation_rate,2,0.04995004995004995,0.0,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995,0.04995004995004995
stop_loss_5pct,,,capital_preservation_rate_95pct_hwm,2,0.9905298271139522,1.1102230246251565e-16,0.9905298271139522,0.9905298271139522,0.9905298271139523,0.9905298271139522,0.9905298271139523
