agent,annualized_return,annualized_volatility,bootstrap_paths,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,mc_dropout,mc_passes,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,uncertainty_mode,var_95,var_95_violation_rate
ppo_with_uncertainty_guard_epistemic,-0.005582639351110591,0.00896179024776048,32,0.9784641887560127,cpu,978464.1887560127,test_legacy,0.024807445338445366,0.1,20,True,29,-0.6246722143237078,BLK,50000,epistemic,0.0,0.011224489795918367
ppo_with_uncertainty_guard_epistemic,0.12442926591182918,0.2480696815889275,32,0.9094523291730828,cpu,1577863.520996963,test_legacy,0.27013812803058346,0.1,20,False,37,0.47275230063870777,BLK,50000,epistemic,-0.02311505094742836,0.05
ppo_with_uncertainty_guard_epistemic,0.1252834971383978,0.25646722136404126,32,0.9094519581437904,cpu,1582530.273955765,test_legacy,0.2840884649448103,0.1,20,False,42,0.4602339732892756,BLK,50000,epistemic,-0.024070068821391732,0.05
ppo_with_uncertainty_guard_epistemic,0.11644816190434255,0.23506878714393284,32,0.9162153563889608,cpu,1534754.2908439368,test_legacy,0.2632688918577776,0.1,20,False,53,0.4685959759537411,BLK,50000,epistemic,-0.021987203291415725,0.05
ppo_with_uncertainty_guard_epistemic,0.142891990855562,0.22270685706057966,32,0.9094847119187859,cpu,1681031.0531572069,test_legacy,0.23685992935243083,0.1,20,False,67,0.5997201465571182,BLK,50000,epistemic,-0.02043867045272174,0.05
ppo_with_uncertainty_guard_epistemic,0.13173778625133017,0.25375176527857324,32,0.9094519581319672,cpu,1618122.913329628,test_legacy,0.28435157659274235,0.1,20,False,89,0.48769803751384566,BLK,50000,epistemic,-0.023906458637982197,0.05
ppo_with_uncertainty_guard_epistemic,0.12341881123688317,0.17362767384100675,32,0.9282141517668405,cpu,1572356.5106512548,test_legacy,0.2531331639070752,0.1,20,False,7,0.6702643473519256,BRK-B,50000,epistemic,-0.016776981942606996,0.05
ppo_with_uncertainty_guard_epistemic,0.12660942701221367,0.16893200690221938,32,0.9282432332294884,cpu,1589794.264261034,test_legacy,0.23339294284428358,0.1,20,False,13,0.7056833413128423,BRK-B,50000,epistemic,-0.015868692440265963,0.05
ppo_with_uncertainty_guard_epistemic,0.12323399851036496,0.1744541458814777,32,0.9282141517667801,cpu,1571350.8220213186,test_legacy,0.25935249087814927,0.1,20,False,19,0.6661459194664145,BRK-B,50000,epistemic,-0.016814827078181337,0.05
ppo_with_uncertainty_guard_epistemic,0.12510111428815526,0.17053895505034064,32,0.9282141531364079,cpu,1581533.037984328,test_legacy,0.23604822691539606,0.1,20,False,23,0.6911781606073429,BRK-B,50000,epistemic,-0.01601193690118938,0.05
ppo_with_uncertainty_guard_epistemic,0.1291857505069192,0.16896628580877693,32,0.9282141517672247,cpu,1603979.2109491578,test_legacy,0.2200785559796946,0.1,20,False,29,0.7190587369795951,BRK-B,50000,epistemic,-0.016014650985384637,0.05
ppo_with_uncertainty_guard_epistemic,0.1158469713487042,0.14504665606435965,32,0.9284407633552991,cpu,1531542.848262999,test_legacy,0.16825501364133677,0.1,20,False,37,0.7557127831699658,BRK-B,50000,epistemic,-0.01417440447956384,0.05
ppo_with_uncertainty_guard_epistemic,0.10503196881818415,0.14619062553875678,32,0.929661796656673,cpu,1474619.3988401317,test_legacy,0.19498208418718377,0.1,20,False,42,0.6831775757799575,BRK-B,50000,epistemic,-0.014040236912525294,0.05
ppo_with_uncertainty_guard_epistemic,0.12450019005031483,0.1717185735480142,32,0.928214383419221,cpu,1578250.5971954921,test_legacy,0.24542034087448483,0.1,20,False,53,0.6833189359077689,BRK-B,50000,epistemic,-0.01650328095919926,0.05
ppo_with_uncertainty_guard_epistemic,0.11744938069918422,0.16389917395165263,32,0.9308409119793484,cpu,1540113.705303992,test_legacy,0.22946866845899727,0.1,20,False,67,0.6775424142308524,BRK-B,50000,epistemic,-0.015516646517444154,0.05
