agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,drawdown_floor,fast_window,final_portfolio_value,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,slow_window,ticker,var_95,var_95_violation_rate
stop_loss_5pct,0.0914563109088125,0.16907219549413324,0.9873030042056332,0.05,20,1415694.983837881,0.3087945705940023,True,-1,0.5176060270058763,50,SCHG,-0.018851743720466274,0.04995004995004995
stop_loss_10pct,0.013649832626870664,0.1704298360144694,0.9769068616926391,0.1,20,1055329.9360966503,0.437621343301525,True,-1,0.07954886598411434,50,SCHG,-0.019362647591798066,0.04995004995004995
stop_loss_5pct,0.03514417830195853,0.22084066428984456,0.8889068259058217,0.05,20,1147061.4536706796,0.24753820700934615,False,-1,0.1564055017009033,50,SCHW,-0.02105057384156872,0.04995004995004995
stop_loss_10pct,0.0650724669980076,0.24534937667857581,0.9868485893178344,0.1,20,1284565.0439861913,0.3300646738077937,True,-1,0.2569511324617663,50,SCHW,-0.022153854486875346,0.04995004995004995
stop_loss_5pct,0.42820856359675663,0.31595353189685815,0.7935089711250143,0.05,20,4119711.118519268,0.25451306122692585,False,-1,1.128079578584602,50,SPOT,-0.026303754834641424,0.04995004995004995
stop_loss_10pct,0.4222720095713222,0.32886477977694395,0.7990996068370733,0.1,20,4052109.140751879,0.35324290341190756,False,-1,1.0711254331020081,50,SPOT,-0.026883855299987047,0.04995004995004995
stop_loss_5pct,0.02083903036974869,0.1889801604613873,0.720431501455915,0.05,20,1085376.095613488,0.27956849854408505,False,-1,0.10913765012215952,50,TMUS,-0.020050328877564638,0.04995004995004995
stop_loss_10pct,0.08179688160463854,0.20092276269939008,0.8086682299252689,0.1,20,1366577.9482552484,0.212809465082067,False,-1,0.39131144066100837,50,TMUS,-0.020355429990829066,0.04995004995004995
stop_loss_5pct,-0.08492827284496986,0.4016055309348745,0.7028962713418747,0.05,20,702896.2713418747,0.5819745468495754,False,-1,-0.220994942866322,50,TSLA,-0.041702079445629536,0.04995004995004995
stop_loss_10pct,0.10055531604082142,0.43103648859884447,0.9276353150696334,0.1,20,1463159.3207538857,0.5092127347052511,False,-1,0.22228941732434143,50,TSLA,-0.04258906976846255,0.04995004995004995
stop_loss_5pct,0.18124753375773783,0.2793848112494335,0.8786667648027531,0.05,20,1938001.8589229332,0.25498865490278966,False,-1,0.5962064172699433,50,TSM,-0.025928979363412097,0.04995004995004995
stop_loss_10pct,0.18011605073002007,0.28418055533311987,0.9015513030544902,0.1,20,1930638.4895819223,0.3331986091905974,False,-1,0.5827727692753795,50,TSM,-0.0268874688753602,0.04995004995004995
stop_loss_5pct,-0.024364721096230654,0.16192323329264216,0.7762370521180877,0.05,20,906666.4666190265,0.2924142564413309,False,-1,-0.15233408679118776,50,V,-0.015624007881870128,0.04995004995004995
stop_loss_10pct,0.02412540087653481,0.1872452257596653,0.8415128175311536,0.1,20,1099322.1138895887,0.28948548004544716,False,-1,0.12731411765383083,50,V,-0.016618453591744853,0.04995004995004995
stop_loss_5pct,0.05525686278542998,0.1242131218613169,0.9906039428292158,0.05,20,1238180.335807045,0.2518579098178034,True,-1,0.43299886184097963,50,VOO,-0.013950662132623748,0.04995004995004995
stop_loss_10pct,0.05646150440196827,0.13286674664261963,0.9950853017170292,0.1,20,1243804.4459851948,0.2995020274184925,True,-1,0.41338450938846405,50,VOO,-0.014443427429885247,0.04995004995004995
