agent,annualized_return,annualized_volatility,capital_preservation_rate_95pct_hwm,device,final_portfolio_value,fold_id,max_drawdown,meets_95pct_preservation_goal,seed,sharpe_ratio,ticker,timesteps,var_95,var_95_violation_rate
ppo_standalone,-0.0021771042715897164,0.004943014320205977,0.9915600716166156,cpu,991560.0716166156,test_legacy,0.012963914134715537,True,23,-0.44090659574395624,CAT,50000,0.0,0.006122448979591836
ppo_standalone,-0.002375207745557581,0.004868211598174243,0.9907947241568957,cpu,990794.7241568958,test_legacy,0.012963914134715537,True,29,-0.4884659256478689,CAT,50000,0.0,0.006122448979591836
ppo_standalone,-0.002197097141097674,0.0053094519679541055,0.9914828118018837,cpu,991482.8118018837,test_legacy,0.013948697777299457,True,37,-0.4142515184324863,CAT,50000,0.0,0.006122448979591836
ppo_standalone,0.009483608262153477,0.06604290999547394,0.9701752026066773,cpu,1037388.933777106,test_legacy,0.13612405181739085,True,42,0.14292069307434052,CAT,50000,-0.004170796139001531,0.05
ppo_standalone,0.19669293712927566,0.17777307939679582,0.9424838822160607,cpu,2010324.4922711004,test_legacy,0.23217757791071325,False,53,1.010061292131229,CAT,50000,-0.017041620447429028,0.05
ppo_standalone,-0.002284457460306823,0.00486851285623638,0.9911452717985587,cpu,991145.2717985588,test_legacy,0.012963914134715537,True,67,-0.469752532385906,CAT,50000,0.0,0.00510204081632653
ppo_standalone,0.00410392848413769,0.024269727426173303,0.9997112809746052,cpu,1016054.5741500859,test_legacy,0.051084903445150265,True,89,0.1687494663066071,CAT,50000,0.0,0.018367346938775512
ppo_standalone,0.01771688743288987,0.031262367887498796,0.972004423880632,cpu,1070681.9512947658,test_legacy,0.046405663293432875,True,7,0.5617515502969478,COPX,50000,0.0,0.027551020408163266
ppo_standalone,-0.01747022365131628,0.0625328877072817,0.8379410434294314,cpu,933755.9001208462,test_legacy,0.19233553855217267,False,13,-0.2818450400488559,COPX,50000,-0.004154393245563791,0.05
ppo_standalone,0.01844159626183274,0.02708957126242977,0.9882264099613588,cpu,1073649.9879785627,test_legacy,0.04397048947607962,True,19,0.6745586663608348,COPX,50000,0.0,0.027551020408163266
